3.95e+02  0.5473429897
4.12e+02  0.5459487742
4.31e+02  0.5477015188
4.51e+02  0.5474887572
4.71e+02  0.5474851644
4.92e+02  0.546914206
5.15e+02  0.5470206312
5.38e+02  0.5459433488
5.62e+02  0.5460524565
5.88e+02  0.5476886629
6.14e+02  0.5454613728
6.42e+02  0.5460526084
6.71e+02  0.5456828463
7.02e+02  0.5452991473
7.33e+02  0.547699896
7.67e+02  0.5462965811
8.01e+02  0.5463523963
8.38e+02  0.5474629531
8.76e+02  0.5465727619
9.15e+02  0.5464643713
9.57e+02  0.5448518337
1.00e+03  0.5465770043
1.05e+03  0.5462712236
1.09e+03  0.5483119169
1.14e+03  0.5430837951
1.19e+03  0.5389407348
1.25e+03  0.5441065397
1.30e+03  0.5523582481
1.36e+03  0.5467782771
1.43e+03  0.5516332958
1.49e+03  0.5494246624
1.56e+03  0.5375901665
1.63e+03  0.5399171302
1.70e+03  0.5512919526
1.78e+03  0.5331499562
1.86e+03  0.5665225266
1.94e+03  0.5481302391
2.03e+03  0.554019526
2.12e+03  0.5600552608
2.22e+03  0.5454477334
2.32e+03  0.5072529848
2.42e+03  0.5154623726
2.53e+03  0.5459710884
2.65e+03  0.4606902831
2.77e+03  0.4995152141
2.89e+03  0.5486481106
3.03e+03  0.5148921377
3.16e+03  0.5006767791
3.31e+03  0.5290361039
3.46e+03  0.5911666107
3.61e+03  0.5935584795
3.78e+03  0.5015477214
3.95e+03  0.6244014575
4.12e+03  0.5496511902
4.31e+03  0.6509403002
4.51e+03  0.5528215828
4.71e+03  0.5889915137
4.92e+03  0.6600246211
5.15e+03  0.6471641943
5.38e+03  0.6411073768
5.62e+03  0.6258067133
5.88e+03  0.6663271686
6.14e+03  0.6373469519
6.42e+03  0.4974833735
6.71e+03  0.4299590397
7.02e+03  0.6387055319
7.33e+03  0.462049762
7.67e+03  0.5189190934
8.01e+03  0.4840027201
8.38e+03  0.5289128426
8.76e+03  0.3354872793
9.15e+03  0.5383742561
9.57e+03  0.4701219489
1.00e+04  0.2965785496
1.05e+04  0.396428427
1.09e+04  0.4659829559
1.14e+04  0.5885731257
1.19e+04  0.4209398945
1.25e+04  0.4709243708
1.30e+04  0.3774640385
1.36e+04  0.4123003165
1.43e+04  0.3878418152
1.49e+04  0.4230952262
1.56e+04  0.405821511
1.63e+04  0.4095908401
1.70e+04  0.3433034902
1.78e+04  0.224296341
1.86e+04  0.2996000166
1.94e+04  0.3518191593
2.03e+04  0.326710384
2.12e+04  0.2425922227
2.22e+04  0.2764430892
2.32e+04  0.314070786
2.42e+04  0.2033599614
2.53e+04  0.4064775711
2.65e+04  0.1452033896
2.77e+04  0.3947480415
2.89e+04  0.1553034848
3.03e+04  0.3335225912
3.16e+04  0.260556195
3.31e+04  0.3069649682
3.46e+04  0.0877343346
3.61e+04  0.4894985773
3.78e+04  0.05958239679
3.95e+04  0.4336443006
4.12e+04  0.1540851585
4.31e+04  0.2215122243
4.51e+04  0.4681875776
4.71e+04  0.1155100613
4.92e+04  0.2003374053
5.15e+04  0.5135482904
5.38e+04  0.1825047257
5.62e+04  0.1123773807
5.88e+04  0.4943113385
6.14e+04  0.2602692492
6.42e+04  0.05662543889
6.71e+04  0.3883446909
7.02e+04  0.4999508512
7.33e+04  0.2567621887
7.67e+04  0.1625581124
8.01e+04  0.3244878419
8.38e+04  0.4979731431
8.76e+04  0.4939758604
9.15e+04  0.32570438
9.57e+04  0.1857462523
1.00e+05  0.2445319256
1.05e+05  0.4377288508
1.09e+05  0.5395053998
1.14e+05  0.4348446427
1.19e+05  0.2388411451
1.25e+05  0.1480774803
1.30e+05  0.2364685284
1.36e+05  0.4110048025
1.43e+05  0.5247843049
1.49e+05  0.5043924738
1.56e+05  0.3858923812
1.63e+05  0.2627712343
1.70e+05  0.2117031722
