2.89e+00  0.2763108606
3.03e+00  0.2765525559
3.16e+00  0.2763700986
3.31e+00  0.2762903312
3.46e+00  0.2763640854
3.61e+00  0.2764384618
3.78e+00  0.2763109327
3.95e+00  0.2763733289
4.12e+00  0.2763643417
4.31e+00  0.2763714852
4.51e+00  0.2763742169
4.71e+00  0.2763713027
4.92e+00  0.2763690076
5.15e+00  0.2763716552
5.38e+00  0.2763741904
5.62e+00  0.2762612277
5.88e+00  0.2764354956
6.14e+00  0.2763629197
6.42e+00  0.2763638455
6.71e+00  0.2763782873
7.02e+00  0.276423906
7.33e+00  0.2764017637
7.67e+00  0.2762975025
8.01e+00  0.2761543815
8.38e+00  0.2762135503
8.76e+00  0.2763766522
9.15e+00  0.2763850347
9.57e+00  0.2763782815
1.00e+01  0.276377157
1.05e+01  0.276388562
1.09e+01  0.2764044034
1.14e+01  0.2765228939
1.19e+01  0.2763544802
1.25e+01  0.2763589956
1.30e+01  0.2763467069
1.36e+01  0.2764010248
1.43e+01  0.2764031684
1.49e+01  0.2763706774
1.56e+01  0.2763709848
1.63e+01  0.276382732
1.70e+01  0.2749225959
1.78e+01  0.2760136965
1.86e+01  0.2763805973
1.94e+01  0.2764086929
2.03e+01  0.278130345
2.12e+01  0.2765274207
2.22e+01  0.2764314277
2.32e+01  0.2759544152
2.42e+01  0.2763252877
2.53e+01  0.2769680242
2.65e+01  0.2771620727
2.77e+01  0.2775394589
2.89e+01  0.2763232611
3.03e+01  0.2759634258
3.16e+01  0.2759681921
3.31e+01  0.2765551051
3.46e+01  0.276183458
3.61e+01  0.2770581473
3.78e+01  0.2759442115
3.95e+01  0.2763845857
4.12e+01  0.2766077666
4.31e+01  0.2766838533
4.51e+01  0.2769232042
4.71e+01  0.2764882337
4.92e+01  0.2764313347
5.15e+01  0.276409081
5.38e+01  0.276373321
5.62e+01  0.2761174446
5.88e+01  0.2770406769
6.14e+01  0.2760794503
6.42e+01  0.2766181618
6.71e+01  0.2764352014
7.02e+01  0.276353133
7.33e+01  0.277317235
7.67e+01  0.2759408684
8.01e+01  0.2766415846
8.38e+01  0.2764751505
8.76e+01  0.2765692508
9.15e+01  0.2766050559
9.57e+01  0.2761655749
1.00e+02  0.2771046018
1.05e+02  0.2764894137
1.09e+02  0.2765142482
1.14e+02  0.2766774724
1.19e+02  0.2764347283
1.25e+02  0.2760057547
1.30e+02  0.2767401532
1.36e+02  0.2766433086
1.43e+02  0.2764819156
1.49e+02  0.2763667599
1.56e+02  0.2765830171
1.63e+02  0.2770522689
1.70e+02  0.2768470406
1.78e+02  0.2763342196
1.86e+02  0.276815801
1.94e+02  0.2763276297
2.03e+02  0.2761278135
2.12e+02  0.2768340873
2.22e+02  0.2767253191
2.32e+02  0.2765450902
2.42e+02  0.2768744368
2.53e+02  0.2767756397
2.65e+02  0.2765921354
2.77e+02  0.2764692453
2.89e+02  0.2765935703
3.03e+02  0.2767959716
3.16e+02  0.2771805621
3.31e+02  0.2765713411
3.46e+02  0.2764440969
3.61e+02  0.2770980753
3.78e+02  0.276682567
3.95e+02  0.2768003767
4.12e+02  0.2774657474
4.31e+02  0.2764155555
4.51e+02  0.2767517818
4.71e+02  0.2761534028
4.92e+02  0.2768980564
5.15e+02  0.2763838619
5.38e+02  0.2779935741
5.62e+02  0.2774375973
5.88e+02  0.2764248175
6.14e+02  0.2776816956
6.42e+02  0.2772460332
6.71e+02  0.2778635282
7.02e+02  0.2779628472
7.33e+02  0.2766308919
7.67e+02  0.2771319359
8.01e+02  0.2773491456
8.38e+02  0.2764561368
8.76e+02  0.2769800696
9.15e+02  0.27758016
9.57e+02  0.2783569507
1.00e+03  0.2767868785
1.05e+03  0.2772478157
1.09e+03  0.2755658521
1.14e+03  0.2798058487
1.19e+03  0.2818394413
1.25e+03  0.2787658621
1.30e+03  0.2737719294
1.36e+03  0.2766941491
1.43e+03  0.2738112516
1.49e+03  0.2753627551
1.56e+03  0.282471849
1.63e+03  0.2815392195
1.70e+03  0.2739499662
